sector,country,year,GH emissions
Manufacturing industries and construction,Türkiye,2014,54 444.33
Manufacturing industries and construction,Türkiye,2015,59 592.93
Manufacturing industries and construction,Türkiye,2016,60 079.28
Manufacturing industries and construction,Türkiye,2017,60 189.33
Manufacturing industries and construction,Türkiye,2018,59 669.41
Manufacturing industries and construction,Türkiye,2019,54 564.61
Manufacturing industries and construction,Türkiye,2020,60 186.50
Manufacturing industries and construction,Türkiye,2021,66 235.98
Manufacturing industries and construction,United Kingdom,1990,75 612.31
Manufacturing industries and construction,United Kingdom,1991,79 133.59
Manufacturing industries and construction,United Kingdom,1992,76 900.66
Manufacturing industries and construction,United Kingdom,1993,74 425.12
Manufacturing industries and construction,United Kingdom,1994,73 478.61
Manufacturing industries and construction,United Kingdom,1995,70 704.74
Manufacturing industries and construction,United Kingdom,1996,70 423.35
Manufacturing industries and construction,United Kingdom,1997,70 132.33
Manufacturing industries and construction,United Kingdom,1998,71 733.25
Manufacturing industries and construction,United Kingdom,1999,72 444.46
Manufacturing industries and construction,United Kingdom,2000,74 675.62
Manufacturing industries and construction,United Kingdom,2001,73 713.19
Manufacturing industries and construction,United Kingdom,2002,66 498.33
Manufacturing industries and construction,United Kingdom,2003,67 035.81
Manufacturing industries and construction,United Kingdom,2004,65 412.53
Manufacturing industries and construction,United Kingdom,2005,66 341.33
Manufacturing industries and construction,United Kingdom,2006,63 545.37
Manufacturing industries and construction,United Kingdom,2007,62 092.71
Manufacturing industries and construction,United Kingdom,2008,56 525.99
Manufacturing industries and construction,United Kingdom,2009,49 750.81
Manufacturing industries and construction,United Kingdom,2010,51 539.09
Manufacturing industries and construction,United Kingdom,2011,48 232.62
Manufacturing industries and construction,United Kingdom,2012,46 009.35
Manufacturing industries and construction,United Kingdom,2013,44 316.95
Manufacturing industries and construction,United Kingdom,2014,43 587.18
Manufacturing industries and construction,United Kingdom,2015,42 311.34
Manufacturing industries and construction,United Kingdom,2016,42 736.75
Manufacturing industries and construction,United Kingdom,2017,43 182.59
Manufacturing industries and construction,United Kingdom,2018,43 329.86
Manufacturing industries and construction,United Kingdom,2019,42 357.22
Manufacturing industries and construction,United Kingdom,2020,40 655.71
Manufacturing industries and construction,United Kingdom,2021,43 633.45
Manufacturing industries and construction,United States,1990,715 540.33
Manufacturing industries and construction,United States,1991,698 045.95
Manufacturing industries and construction,United States,1992,724 149.74
Manufacturing industries and construction,United States,1993,720 985.61
Manufacturing industries and construction,United States,1994,726 145.31
Manufacturing industries and construction,United States,1995,741 544.81
Manufacturing industries and construction,United States,1996,773 895.43
Manufacturing industries and construction,United States,1997,767 182.04
Manufacturing industries and construction,United States,1998,738 932.18
Manufacturing industries and construction,United States,1999,694 110.29
Manufacturing industries and construction,United States,2000,724 477.21
Manufacturing industries and construction,United States,2001,724 702.32
Manufacturing industries and construction,United States,2002,713 093.14
Manufacturing industries and construction,United States,2003,714 689.57
Manufacturing industries and construction,United States,2004,739 443.36
Manufacturing industries and construction,United States,2005,714 723.63
Manufacturing industries and construction,United States,2006,741 023.89
Manufacturing industries and construction,United States,2007,732 660.16
Manufacturing industries and construction,United States,2008,684 852.84
Manufacturing industries and construction,United States,2009,606 589.88
Manufacturing industries and construction,United States,2010,661 602.51
Manufacturing industries and construction,United States,2011,634 971.18
Manufacturing industries and construction,United States,2012,645 176.65
Manufacturing industries and construction,United States,2013,669 642.39
Manufacturing industries and construction,United States,2014,644 790.88
Manufacturing industries and construction,United States,2015,624 909.51
Manufacturing industries and construction,United States,2016,645 302.58
Manufacturing industries and construction,United States,2017,640 424.56
Manufacturing industries and construction,United States,2018,661 188.43
Manufacturing industries and construction,United States,2019,664 058.42
Manufacturing industries and construction,United States,2020,622 490.84
Manufacturing industries and construction,United States,2021,628 713.84
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),1990,729 124.82
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),1991,688 197.15
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),1992,652 282.32
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),1993,628 104.77
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),1994,626 987.18
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),1995,645 486.03
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),1996,637 454.84
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),1997,628 150.98
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),1998,603 680.25
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),1999,588 751.10
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2000,586 681.05
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2001,575 159.93
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2002,565 668.58
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2003,571 523.28
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2004,564 625.55
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2005,556 523.80
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2006,546 025.34
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2007,558 821.74
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2008,539 298.56
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2009,447 681.17
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2010,480 724.97
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2011,468 688.84
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2012,450 892.56
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2013,432 830.47
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2014,419 987.20
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2015,428 994.70
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2016,434 138.47
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2017,441 345.55
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2018,442 369.92
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2019,428 579.90
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2020,412 771.88
Manufacturing industries and construction,European Union – 27 countries (from 01/02/2020),2021,439 540.13
Manufacturing industries and construction,OECD - Europe,1990,775 570.50
Manufacturing industries and construction,OECD - Europe,1991,763 725.88
Manufacturing industries and construction,OECD - Europe,1992,727 179.00
Manufacturing industries and construction,OECD - Europe,1993,705 985.75
Manufacturing industries and construction,OECD - Europe,1994,702 331.06
Manufacturing industries and construction,OECD - Europe,1995,722 412.81
Manufacturing industries and construction,OECD - Europe,1996,725 065.75
Manufacturing industries and construction,OECD - Europe,1997,729 354.56
Manufacturing industries and construction,OECD - Europe,1998,710 784.31
Manufacturing industries and construction,OECD - Europe,1999,691 659.81
Manufacturing industries and construction,OECD - Europe,2000,701 619.88
Manufacturing industries and construction,OECD - Europe,2001,675 926.31
Manufacturing industries and construction,OECD - Europe,2002,669 713.38
